propertyId,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,price_adjusted,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
RK-9223-DR,Apartment,Apartment / Unit / Flat,Sold,"18/18-22 Gray Street, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$515,000 ","$515,000 ",0,0,2,1,1,0K,"Balcony / Deck,Bath,Built in wardrobes,Gas,Intercom,Internal Laundry,Secure Parking"
JV-8568-LP,House,Villa,Sold,"2/25 Bassett Street, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$510,000 ","$510,000 ",0,0,2,1,2,0K,
CD-2547-RI,Apartment,Apartment / Unit / Flat,Sold,"2/50 Spofforth Street, Cremorne NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$770,000 ","$770,000 ",0,0,2,1,1,0K,"2 double bedrooms,Built-ins,Internal Laundry,Own front garden,Strata levies $587pq,Undercover parking,Walk to transport"
AC-0467-GZ,Apartment,Apartment / Unit / Flat,Sold,"1216/1 Sergeants Lane, ST LEONARDS NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$630,000 ","$630,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony, Study"
QT-4771-QK,Apartment,Apartment / Unit / Flat,Sold,"6/36 Arthur Street, LAVENDER BAY NSW 2060",NSW,north_shore_lower,Lavender Bay,2060,25182,"$512,500 ","$512,500 ",0,0,1,1,1,0K,"Garden, Courtyard, Built in Wardrobes"
,Apartment,Apartment / Unit / Flat,Sold,"7/1 Nook Avenue, Neutral Bay NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,Price Withheld,$0 ,0,0,2,1,1,0K,
A43176812,Apartment,Apartment / Unit / Flat,Sold,"408/1-5 Pine Avenue, Little Bay NSW 2036",NSW,eastern_suburbs,Little Bay,2036,25862,"$550,000 ","$550,000 ",0,0,1,1,1,0K,
A44192052,Apartment,Apartment / Unit / Flat,Sold,"3203/10 Sturdee Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$437,500 ","$437,500 ",0,0,1,1,1,0K,Secure Parking
,Apartment,Apartment / Unit / Flat,Sold,"./65A Penrith Avenue, Collaroy Plateau NSW 2097",NSW,northern_beaches,Collaroy Plateau,2097,67539,"$420,000 ","$420,000 ",143,0,1,1,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Garden,Internal Laundry,Quiet Location"
UP-2398-YL,Apartment,Apartment / Unit / Flat,Sold,CASTLE HILL NSW 2154,NSW,hills,Castle Hill,2154,9242,"$413,000 ","$413,000 ",0,0,2,2,2,0K,
HF-3330-LI,Apartment,Apartment / Unit / Flat,Sold,"2/8-10 Adelaide Street, WEST RYDE NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$555,000 ","$555,000 ",0,0,2,1,1,0K,
WT-9587-LR,Apartment,Apartment / Unit / Flat,Sold,"12/144 Ocean Street, Narrabeen NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$525,000 ","$525,000 ",0,0,2,1,1,0K,
LP-0677-XK,House,House,Sold,"1314 Botany Road, Botany NSW 2019",NSW,eastern_suburbs,Botany,2019,5802,"$550,000 ","$550,000 ",0,0,2,1,1,0K,Secure Parking
SV-2572-ZA,House,House,Sold,"137 Great Western Highway, MAYS HILL NSW 2145",NSW,parramatta,Mays Hill,2145,27962,"$530,000 ","$530,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Secure Parking"
,Apartment,Apartment / Unit / Flat,Sold,"3406/177-219 Mitchell Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$550,000 ","$550,000 ",0,0,1,1,1,0K,"Intercom,Built in wardrobes,Internal Laundry,Gas,Bath,Dishwasher,Tennis Court,Secure Parking,Balcony / Deck,Swimming Pool"
NJ-7222-HO,Apartment,Apartment / Unit / Flat,Sold,"12/76 Lenthall Street, KENSINGTON NSW 2033",NSW,eastern_suburbs,Kensington,2033,23092,"$406,000 ","$406,000 ",0,0,2,1,1,0K,
RW-5566-LK,Apartment,Apartment / Unit / Flat,Sold,"9/3 Rayner Street, Lilyfield NSW 2040",NSW,inner_west,Lilyfield,2040,25632,"$545,000 ","$545,000 ",0,0,1,1,2,0K,
QD-6840-LA,Apartment,Apartment / Unit / Flat,Sold,"1/95 Alfred Street, RAMSGATE BEACH NSW 2217",NSW,st_george,Ramsgate Beach,2217,36612,Price Withheld,$0 ,0,0,2,1,1,0K,
PX-4193-TZ,House,House,Sold,"25 Harold Street, Matraville NSW 2036",NSW,eastern_suburbs,Matraville,2036,27792,"$780,000 ","$780,000 ",0,554 sqm,2,1,1,0K,"Close to Schools,Close to Shops,Close to Transport,Garden,Pets Allowed,Quiet Location,Secure parking"
II-6516-OK,Apartment,Apartment / Unit / Flat,Sold,"4/30 Portland Crescent, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$670,000 ","$670,000 ",0,0,2,1,1,0K,
A20260562,Apartment,Apartment / Unit / Flat,Sold,"97/555 Princes Highway, ROCKDALE NSW 2216",NSW,st_george,Rockdale,2216,37352,Price Withheld,$0 ,0,0,2,2,2,0K,
,Apartment,Apartment / Unit / Flat,Sold,"16/5 Sutherland Road, CHATSWOOD NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,Price Withheld,$0 ,0,0,2,2,1,0K,"Air Conditioning, Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Dishwasher, Gas"
RH-6203-KJ,Apartment,Apartment / Unit / Flat,Sold,"5/35-37 Talara Road, Gymea NSW 2227",NSW,sutherland,Gymea,2227,20002,"$630,000 ","$630,000 ",115 sqm,0,2,1,1,0K,"Built in wardrobes,Dishwasher,Secure Parking"
,Apartment,Apartment / Unit / Flat,Sold,"43/154 Ben Boyd Road, NEUTRAL BAY NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,Price Withheld,$0 ,0,0,1,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"33/4 Grandstand  Parade, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$755,000 ","$755,000 ",0,0,2,2,2,0K,
NV-7529-SM,House,Townhouse,Sold,"3/58 Hampden Road, Russell Lea NSW 2046",NSW,inner_west,Russell Lea,2046,38052,"$717,500 ","$717,500 ",0,0,2,1,1,0K,"Garden / Courtyard,Secure parking"
,Apartment,Apartment / Unit / Flat,Sold,"301/1 Hirst  Street, Arncliffe NSW 2205",NSW,st_george,Arncliffe,2205,1072,"$578,500 ","$578,500 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Ensuite, Intercom, Lift Installed"
,Apartment,Apartment / Unit / Flat,Sold,"27/17-19 Macarthur Street, Ultimo NSW 2007",NSW,inner_west,Ultimo,2007,44522,"$615,000 ","$615,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen"
AX-8622-SE,Apartment,Apartment / Unit / Flat,Sold,"4/48-50 Hampden Road, Lakemba NSW 2195",NSW,canterbury_bankstown,Lakemba,2195,24852,"$470,000 ","$470,000 ",0,0,2,1,1,0K,
XP-6161-QF,Apartment,Apartment / Unit / Flat,Sold,"3/155 Frederick Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$437,000 ","$437,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Transport, Renovated, Balcony, Polished Timber Floors, Storage, Built-In-Robes, Lounge"
RC-7962-KM,House,House,Sold,"35 Anzac Avenue, Engadine NSW 2233",NSW,sutherland,Engadine,2233,15762,"$505,000 ","$505,000 ",0,0,2,1,2,0K,"Spacious bedrooms with built-ins, Separate lounge and dining, Sun-drenched north-facing yard, Single garage plus carport, 300 metres to shops schools parks and transport"
EO-2310-YA,Apartment,Apartment / Unit / Flat,Sold,"303/97 Boyce Road, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,Price Withheld,$0 ,0,0,1,1,1,0K,Secure Parking
,Apartment,Apartment / Unit / Flat,Sold,"1506/77 Berry Street, North Sydney NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,"$490,000 ","$490,000 ",0,0,1,1,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Concierge / Manager,Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Secure parking,Spa,Swimming Pool,Views"
,Apartment,Apartment / Unit / Flat,Sold,"4/261 Blaxland Road, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$530,000 ","$530,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"29/15-18 The Esplanade, Botany NSW 2019",NSW,eastern_suburbs,Botany,2019,5802,"$585,000 ","$585,000 ",0,0,1,1,1,0K,"Air Conditioning, Intercom, Lift Installed, Car Parking - Basement, Disabled Access"
PU-1150-BB,Apartment,Apartment / Unit / Flat,Sold,"434/21 Marine Parade, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$760,000 ","$760,000 ",0,0,2,2,2,0K,
XF-3747-QR,Apartment,Apartment / Unit / Flat,Sold,"12/8-12 Sheehy Street, Glebe NSW 2037",NSW,inner_west,Glebe,2037,18112,"$400,000 ","$400,000 ",54,0,1,1,1,0K,"Balcony / Patio / Terrace,Close to Shops,Close to Transport,Intercom,Quiet Location,Views"
FS-9496-RO,Apartment,Apartment / Unit / Flat,Buy,"113/402-420 Pacific Highway, Crows Nest NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,Contact Agent,$0 ,0,0,1,1,1,0K,
AE-0101-VW,House,House,Sold,"49 Johnston Crescent, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$775,000 ","$775,000 ",0,0,2,1,1,0K,
JW-8476-DS,Apartment,Apartment / Unit / Flat,Sold,"12/69-71 Alfred Street, RAMSGATE BEACH NSW 2217",NSW,st_george,Ramsgate Beach,2217,36612,Price Withheld,$0 ,0,0,2,1,1,0K,
A7095926,Apartment,Apartment / Unit / Flat,Sold,"10/197 Box Road, SYLVANIA NSW 2224",NSW,sutherland,Sylvania,2224,41402,Price Withheld,$0 ,0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport"
NU-4661-LZ,House,House,Sold,"10/70 Phillip Road, PUTNEY NSW 2112",NSW,northern_suburbs,Putney,2112,36292,"$680,000 ","$680,000 ",0,0,2,1,1,0K,
UI-8830-HU,Apartment,Apartment / Unit / Flat,Sold,"9/58 Doomben Avenue, Eastwood NSW 2122",NSW,northern_suburbs,Eastwood,2122,15212,"$430,000 ","$430,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"646/5 ROTHSCHILD Ave, ROSEBERY NSW 2018",NSW,eastern_suburbs,Rosebery,2018,37622,"$556,000 ","$556,000 ",0,0,2,2,1,0K,"Ensuite(s),Secure parking"
IO-1552-FW,House,House,Sold,"1 Bocking Avenue, Bradbury NSW 2560",NSW,macarthur_camden,Bradbury,2560,6052,"$425,000 ","$425,000 ",0,588 sqm,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"3/1 Levy Walk, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$710,000 ","$710,000 ",171,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Pets Allowed, Pool, Intercom, Lift Installed"
YT-0046-ZV,Apartment,Apartment / Unit / Flat,Sold,"605/425 Bourke Street, SURRY HILLS NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$742,000 ","$742,000 ",0,0,1,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"6/57 Wyanbah Road, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$507,000 ","$507,000 ",0,0,2,1,1,0K,
NJ-5954-GX,Apartment,Apartment / Unit / Flat,Sold,"10/27 Goodwin Street, NARRABEEN NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$470,000 ","$470,000 ",0,0,1,1,1,0K,
UL-3968-WA,Apartment,Apartment / Unit / Flat,Sold,"55/553 New Canterbury  Road, Dulwich Hill NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$795,000 ","$795,000 ",0,0,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"8/8 Avona Ave, GLEBE NSW 2037",NSW,inner_west,Glebe,2037,18112,"$525,000 ","$525,000 ",51,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport"
,Apartment,Apartment / Unit / Flat,Sold,"208/11-23 Gordon Street, Marrickville NSW 2204",NSW,inner_west,Marrickville,2204,27552,Price Withheld,$0 ,0,0,1,1,1,0K,Gym
GW-6928-XF,Apartment,Apartment / Unit / Flat,Sold,"1/28 Moodie Street, CAMMERAY NSW 2062",NSW,north_shore_lower,Cammeray,2062,8512,"$690,000 ","$690,000 ",0,0,2,1,1,0K,"Internal Laundry, Balcony / Deck, Built in wardrobes, Dishwasher, Gas"
IA-2720-MG,Apartment,Apartment / Unit / Flat,Sold,"3/33 Trouton Street, BALMAIN NSW 2041",NSW,inner_west,Balmain,2041,1872,"$486,000 ","$486,000 ",0,0,1,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"13/194 Lawrence Street, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,Price Withheld,$0 ,0,0,2,2,1,0K,"Hardwood floors, Entertainer's terrace, Chic living/dining, Coffered ceilings, Granite gas kitchen, Double bedrooms, Master suite, b/ins, Pristine main bath, Sep internal laundry, Pet friendly, Security parking"
QF-2068-FV,Apartment,Apartment / Unit / Flat,Sold,"9/11 Botany Street, Bondi Junction NSW 2022",NSW,eastern_suburbs,Bondi Junction,2022,5302,"$770,000 ","$770,000 ",0,0,2,1,1,0K,
BP-0830-AN,Apartment,Apartment / Unit / Flat,Sold,"7/1 Belgrave Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$700,000 ","$700,000 ",0,0,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"11/166 Croydon Avenue, CROYDON PARK NSW 2133",NSW,inner_west,Croydon Park,2133,12442,"$612,000 ","$612,000 ",0,0,2,1,1,0K,
AW-2075-CG,Apartment,Apartment / Unit / Flat,Sold,"13/20-22 Rutland Street, ALLAWAH NSW 2218",NSW,st_george,Allawah,2218,532,"$415,000 ","$415,000 ",0,92 sqm,1,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Secure Parking, Views to Botany Bay"
,Apartment,Apartment / Unit / Flat,Sold,"8/38 Centennial Avenue, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$650,000 ","$650,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"5/7-9 Frederick Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,Price Withheld,$0 ,0,0,2,1,1,0K,
JK-0154-QZ,Apartment,Apartment / Unit / Flat,Sold,"32/2-10 Quarry Master Drive, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$560,000 ","$560,000 ",0,0,2,2,1,0K,
WD-3174-PM,Apartment,Apartment / Unit / Flat,Sold,"27/635 Gardeners Road, MASCOT NSW 2020",NSW,eastern_suburbs,Mascot,2020,27742,"$710,000 ","$710,000 ",0,0,2,2,2,0K,
WK-3557-IF,Apartment,Apartment / Unit / Flat,Sold,"5/5 Isabel Street, RYDE NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$400,000 ","$400,000 ",0,71 sqm,2,1,1,0K,"Close to Schools, Close to Transport"
XB-0813-DB,Apartment,Apartment / Unit / Flat,Sold,"3/1 Ferguson Avenue, Wiley Park NSW 2195",NSW,canterbury_bankstown,Wiley Park,2195,48032,"$400,000 ","$400,000 ",0,0,2,1,1,0K,"Air conditioning,Built in wardrobes,Ground floor,Floorboards,Internal Laundry"
MC-3847-DH,Apartment,Apartment / Unit / Flat,Sold,"18/17 Trafalgar Street, Brighton-Le-Sands NSW 2216",NSW,st_george,Brighton-Le-Sands,2216,6332,"$595,000 ","$595,000 ",0,0,2,1,1,0K,"Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes"
KS-3158-AA,Apartment,Apartment / Unit / Flat,Sold,"12/8 Greenknowe Avenue, Elizabeth Bay NSW 2011",NSW,eastern_suburbs,Elizabeth Bay,2011,15442,"$721,000 ","$721,000 ",0,0,1,1,1,0K,
ND-0412-QY,Apartment,Apartment / Unit / Flat,Sold,"911/3 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$800,000 ","$800,000 ",0,0,2,2,1,0K,
JS-8801-ZB,Apartment,Apartment / Unit / Flat,Sold,"214/36-46 Cowper Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$646,000 ","$646,000 ",0,0,2,2,1,0K,Ensuite(s)
,House,House,Sold,"1002/11 Australia Ave, Sydney Olympic Park NSW 2127",NSW,inner_west,Sydney Olympic Park,2127,2000275,Price Withheld,$0 ,0,0,2,2,1,0K,
XL-1738-NO,Apartment,Apartment / Unit / Flat,Sold,"41/564-576 Railway Parade, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,Price Withheld,$0 ,0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking"
DM-4458-JG,Apartment,Apartment / Unit / Flat,Sold,"8/41 First Avenue, CAMPSIE NSW 2194",NSW,canterbury_bankstown,Campsie,2194,8562,"$510,000 ","$510,000 ",0,0,2,1,1,0K,
VB-6335-DW,Apartment,Apartment / Unit / Flat,Sold,"8/29 Lagoon Street, NARRABEEN NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$425,500 ","$425,500 ",74,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony, Ocean Glimpses"
JW-3661-PS,House,Townhouse,Sold,"12/473 Willoughby Road, WILLOUGHBY NSW 2068",NSW,north_shore_lower,Willoughby,2068,48152,"$670,000 ","$670,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Air Conditioning/Heating, Secure Parking, Terrace-Balcony"
A6299476,Apartment,Apartment / Unit / Flat,Sold,"4/21 Parramatta Street, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,Price Withheld,$0 ,0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
SU-0977-KD,Apartment,Apartment / Unit / Flat,Sold,"211/3 Stromboli Strait, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$542,500 ","$542,500 ",0,0,2,2,1,0K,Ensuite
A6742422,Apartment,Apartment / Unit / Flat,Sold,"7/75 Cairds Ave, BANKSTOWN NSW 2200",NSW,canterbury_bankstown,Bankstown,2200,2102,"$430,000 ","$430,000 ",0,117 sqm,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Renovated, Secure Parking, brand new, new carpet"
YU-3458-TL,Apartment,Apartment / Unit / Flat,Sold,"18/11 Stuart Street, MANLY NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$642,500 ","$642,500 ",0,0,2,1,1,0K,
A24158952,Apartment,Apartment / Unit / Flat,Sold,"145/555 Princes Hwy, ROCKDALE NSW 2216",NSW,st_george,Rockdale,2216,37352,Price Withheld,$0 ,0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
TB-8083-XN,Apartment,Apartment / Unit / Flat,Sold,Blacktown NSW 2148,NSW,western_sydney,Blacktown,2148,4552,"$402,000 ","$402,000 ",95,0,2,1,1,0K,
A7073001,Apartment,Apartment / Unit / Flat,Sold,NORTHMEAD NSW 2152,NSW,parramatta,Northmead,2152,33592,"$509,000 ","$509,000 ",0,0,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"4/366/370 Sydney Road, Balgowlah NSW 2093",NSW,northern_beaches,Balgowlah,2093,1752,"$405,000 ","$405,000 ",0,0,1,1,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Shops,Close to Transport,Quiet Location,Secure parking"
A6170107,Apartment,Apartment / Unit / Flat,Sold,"8/21 Longueville Road, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$608,888 ","$608,888 ",0,0,2,1,1,0K,
KS-0241-AO,House,Townhouse,Sold,"1/11 Rookwood Rd, Yagoona NSW 2199",NSW,canterbury_bankstown,Yagoona,2199,49732,"$520,000 ","$520,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"W802/599 Pacific Highway, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$800,000 ","$800,000 ",118,0,2,2,1,0K,"Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Concierge / Manager,Ensuite(s),Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Renovated,Spa,Swimming Pool"
,Apartment,Apartment / Unit / Flat,Sold,"13/68-72 Park Street, NARRABEEN NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,Price Withheld,$0 ,0,104 sqm,2,2,1,0K,
NT-1723-BI,Apartment,Apartment / Unit / Flat,Sold,"10/374 Rocky Point Road, Sans Souci NSW 2219",NSW,st_george,Sans Souci,2219,38462,"$715,000 ","$715,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
ZL-3336-ER,Apartment,Apartment / Unit / Flat,Sold,"3/49 George  Street, Mortdale NSW 2223",NSW,st_george,Mortdale,2223,29922,"$467,000 ","$467,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Intercom, Car Parking - Surface, Carpeted"
IL-9938-ML,Apartment,Apartment / Unit / Flat,Sold,"21/25 Kiora  Road, MIRANDA NSW 2228",NSW,sutherland,Miranda,2228,29032,"$537,500 ","$537,500 ",0,0,2,2,2,0K,
A5955524,Apartment,Apartment / Unit / Flat,Sold,"86/1 Clarence Street, STRATHFIELD NSW 2135",NSW,inner_west,Strathfield,2135,40782,Price Withheld,$0 ,0,0,2,2,1,0K,
A20294752,Apartment,Apartment / Unit / Flat,Sold,"2505/77-81 Berry Street, NORTH SYDNEY NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,"$660,000 ","$660,000 ",0,0,1,1,1,0K,
A17442142,Apartment,Apartment / Unit / Flat,Sold,"13/504 Church Street, North Parramatta NSW 2151",NSW,parramatta,North Parramatta,2151,33282,"$410,000 ","$410,000 ",0,0,2,1,1,0K,
LT-2760-RO,Apartment,Apartment / Unit / Flat,Sold,"15/119-125 PARRAMATTA ROAD, CAMPERDOWN NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$475,000 ","$475,000 ",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
SV-4887-DH,Apartment,Apartment / Unit / Flat,Sold,"7/25 Johnson Street, CHATSWOOD NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$660,000 ","$660,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Transport, Ensuite, Quiet Location, Renovated, Balcony, Courtyard, Polished Timber Floors, Built-In-Robes, Child Friendly, Dishwasher, Freshly Painted, Landscaped Gardens, Lounge, Open Plan Layout, Outdoor Entertaining Area, Separate Bath & Shower, Short Distance to Bus Stop, Under Cover Car Space"
XG-7011-VB,Apartment,Apartment / Unit / Flat,Sold,"11/ 9 -13 Baxter Avenue, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$476,000 ","$476,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Air Conditioning/Heating, Secure Parking, Terrace-Balcony"
,Apartment,Apartment / Unit / Flat,Sold,"A510/27-37 Delhi Road, North Ryde NSW 2113",NSW,northern_suburbs,North Ryde,2113,33332,Price Withheld,$0 ,0,0,1,1,1,0K,
SX-2591-TK,House,House,Sold,Fairfield NSW 2165,NSW,liverpool_fairfield,Fairfield,2165,16472,"$400,000 ","$400,000 ",0,0,2,1,1,0K,
EA-0986-AW,Apartment,Apartment / Unit / Flat,Sold,"7/91 Queenscliff Road, Queenscliff NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$800,000 ","$800,000 ",0,0,2,1,1,0K,
NN-9207-WV,Apartment,Apartment / Unit / Flat,Sold,"3/264 Maroubra Rd, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$479,000 ","$479,000 ",121,0,2,2,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Gas,Internal Laundry,Modern Bathroom,Modern Kitchen,Quiet Location,Secure parking,Separate Dining Room"
PZ-8258-OS,Apartment,Apartment / Unit / Flat,Sold,"3/2a John Street, Ashfield NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$445,000 ","$445,000 ",0,0,2,1,1,0K,"Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Modern Bathroom,Modern Kitchen,Quiet Location,Sunroom"
A5648746,Apartment,Apartment / Unit / Flat,Sold,"3/14 - 16 ORMONDE PARADE, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,Price Withheld,$0 ,0,0,1,1,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Gas,Gym,Indoor Spa,Intercom,Internal Laundry,Secure Parking,Swimming Pool"
XH-6166-IC,Apartment,Apartment / Unit / Flat,Sold,"1603/41-45 Waitara Avenue, Waitara NSW 2077",NSW,north_shore_upper,Waitara,2077,45612,"$476,500 ","$476,500 ",0,0,1,1,1,0K,
NL-4168-AM,Apartment,Apartment / Unit / Flat,Sold,"3/35 Chandos Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$495,000 ","$495,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Transport, Balcony, Built-In-Robes, Dining Room, Lounge"
OL-3704-IA,Apartment,Apartment / Unit / Flat,Sold,"8/31 Myra Road, DULWICH HILL NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$567,000 ","$567,000 ",96,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony, 2nd Toilet"
,Apartment,Apartment / Unit / Flat,Sold,"418/50 Macleay Street, Potts Point NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,Price Withheld,$0 ,0,squareMeter sqm,1,1,1,0K,
PX-2176-ZC,Apartment,Apartment / Unit / Flat,Sold,"2/117 Kingsway, Woolooware NSW 2230",NSW,sutherland,Woolooware,2230,49262,"$470,000 ","$470,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Shops, Close to Transport"
OT-5607-JY,Apartment,Apartment / Unit / Flat,Sold,"16/39 Laura Street, Newtown NSW 2042",NSW,inner_west,Newtown,2042,32672,"$597,500 ","$597,500 ",0,0,1,1,1,0K,
